          34   50.4920       3.44086      0.878883E-17  0.758338E-16  0.568598E-15  0.312864E-16  0.286147E-15  0.150069E-15  0.920306E-16  0.833472E-15  0.251147E-15  0.184766E-14  0.602792E-14  0.392069E-13  0.189133E-15
          35   50.5223       3.44150      0.878676E-17  0.758145E-16  0.568935E-15  0.312785E-16  0.286301E-15  0.150163E-15  0.920910E-16  0.833586E-15  0.251165E-15  0.184760E-14  0.602765E-14  0.392059E-13  0.189162E-15
          36   50.5535       3.44216      0.878463E-17  0.757947E-16  0.569283E-15  0.312704E-16  0.286460E-15  0.150259E-15  0.921532E-16  0.833704E-15  0.251184E-15  0.184753E-14  0.602736E-14  0.392048E-13  0.189191E-15
          37   50.5855       3.44283      0.878244E-17  0.757744E-16  0.569640E-15  0.312621E-16  0.286623E-15  0.150358E-15  0.922172E-16  0.833825E-15  0.251203E-15  0.184746E-14  0.602707E-14  0.392037E-13  0.189221E-15
          38   50.6185       3.44353      0.878019E-17  0.757535E-16  0.570007E-15  0.312535E-16  0.286791E-15  0.150461E-15  0.922829E-16  0.833949E-15  0.251222E-15  0.184739E-14  0.602678E-14  0.392026E-13  0.189251E-15
          39   50.6524       3.44424      0.877788E-17  0.757320E-16  0.570385E-15  0.312447E-16  0.286964E-15  0.150566E-15  0.923504E-16  0.834077E-15  0.251243E-15  0.184732E-14  0.602647E-14  0.392015E-13  0.189283E-15
          40   50.6872       3.44498      0.877550E-17  0.757100E-16  0.570772E-15  0.312356E-16  0.287141E-15  0.150673E-15  0.924197E-16  0.834207E-15  0.251264E-15  0.184725E-14  0.602616E-14  0.392003E-13  0.189316E-15
          41   50.7229       3.44573      0.877307E-17  0.756874E-16  0.571169E-15  0.312263E-16  0.287322E-15  0.150784E-15  0.924908E-16  0.834342E-15  0.251285E-15  0.184717E-14  0.602583E-14  0.391991E-13  0.189349E-15
          42   50.7595       3.44650      0.877058E-17  0.756643E-16  0.571576E-15  0.312168E-16  0.287508E-15  0.150897E-15  0.925637E-16  0.834479E-15  0.251307E-15  0.184709E-14  0.602550E-14  0.391979E-13  0.189383E-15
          43   50.7970       3.44729      0.876803E-17  0.756406E-16  0.571993E-15  0.312071E-16  0.287698E-15  0.151013E-15  0.926383E-16  0.834620E-15  0.251329E-15  0.184701E-14  0.602517E-14  0.391967E-13  0.189418E-15
