          60   51.5727       2.60001      0.848186E-14  0.742053E-14  0.116591E-14  0.650701E-14  0.179900E-14  0.446912E-15  0.708290E-15  0.167081E-14  0.136914E-13  0.344069E-13
          61   51.6265       2.60203      0.848383E-14  0.742194E-14  0.116635E-14  0.650667E-14  0.179922E-14  0.446984E-15  0.708363E-15  0.166952E-14  0.136835E-13  0.344117E-13
          62   51.6812       2.60407      0.848583E-14  0.742337E-14  0.116680E-14  0.650632E-14  0.179945E-14  0.447057E-15  0.708436E-15  0.166821E-14  0.136755E-13  0.344165E-13
          63   51.7367       2.60615      0.848785E-14  0.742481E-14  0.116725E-14  0.650597E-14  0.179967E-14  0.447130E-15  0.708510E-15  0.166688E-14  0.136674E-13  0.344214E-13
          64   51.7932       2.60827      0.848990E-14  0.742627E-14  0.116771E-14  0.650561E-14  0.179990E-14  0.447204E-15  0.708584E-15  0.166553E-14  0.136592E-13  0.344264E-13
          65   51.8506       2.61041      0.849197E-14  0.742775E-14  0.116817E-14  0.650525E-14  0.180013E-14  0.447279E-15  0.708658E-15  0.166416E-14  0.136509E-13  0.344315E-13
          66   51.9089       2.61259      0.849407E-14  0.742924E-14  0.116864E-14  0.650488E-14  0.180036E-14  0.447354E-15  0.708732E-15  0.166277E-14  0.136424E-13  0.344366E-13
          67   51.9681       2.61480      0.849620E-14  0.743075E-14  0.116911E-14  0.650450E-14  0.180059E-14  0.447429E-15  0.708806E-15  0.166136E-14  0.136338E-13  0.344418E-13
          68   52.0282       2.61704      0.849835E-14  0.743227E-14  0.116959E-14  0.650412E-14  0.180082E-14  0.447505E-15  0.708881E-15  0.165994E-14  0.136251E-13  0.344471E-13
          69   52.0891       2.61931      0.850053E-14  0.743381E-14  0.117007E-14  0.650373E-14  0.180105E-14  0.447581E-15  0.708955E-15  0.165849E-14  0.136163E-13  0.344524E-13
          70   52.1510       2.62162      0.850273E-14  0.743537E-14  0.117056E-14  0.650333E-14  0.180129E-14  0.447658E-15  0.709029E-15  0.165703E-14  0.136073E-13  0.344578E-13
          71   52.2138       2.62395      0.850496E-14  0.743694E-14  0.117105E-14  0.650294E-14  0.180152E-14  0.447735E-15  0.709104E-15  0.165555E-14  0.135982E-13  0.344633E-13
